title,media,date,desc,link,Local,newtrititle,newtridesc
"['man', 'accused', 'driving', 'protester']",The Seattle Times,2020-06-01 00:00:00,"['told', 'protester', 'yelled', 'kicked', 'car', 'attempted', 'grab', 'open', 'driver', 'side', 'window', 'man', 'shot', 'reached']",https://www.seattletimes.com/seattle-news/crime/gunman-accused-of-driving-into-george-floyd-protesters-and-shooting-a-man-held-on-investigation-of-assault/,0,"[('man', 'accused', 'driving'), ('accused', 'driving', 'protester')]","[('told', 'protester', 'yelled'), ('protester', 'yelled', 'kicked'), ('yelled', 'kicked', 'car'), ('kicked', 'car', 'attempted'), ('car', 'attempted', 'grab'), ('attempted', 'grab', 'open'), ('grab', 'open', 'driver'), ('open', 'driver', 'side'), ('driver', 'side', 'window'), ('side', 'window', 'man'), ('window', 'man', 'shot'), ('man', 'shot', 'reached')]"
"['history', 'racism', 'brutality', 'pandemic', 'led', 'extraordinary', 'moment']",The Seattle Times,2020-06-01 00:00:00,"['dr', 'martin', 'luther', 'king', 'jr', 'fought', 'brutality', 'effort', 'end', 'consent', 'decree', 'federal', 'oversight']",https://www.seattletimes.com/seattle-news/how-centuries-of-racism-plus-a-pandemic-led-to-an-extraordinary-moment-of-protest/,0,"[('history', 'racism', 'brutality'), ('racism', 'brutality', 'pandemic'), ('brutality', 'pandemic', 'led'), ('pandemic', 'led', 'extraordinary'), ('led', 'extraordinary', 'moment')]","[('dr', 'martin', 'luther'), ('martin', 'luther', 'king'), ('luther', 'king', 'jr'), ('king', 'jr', 'fought'), ('jr', 'fought', 'brutality'), ('fought', 'brutality', 'effort'), ('brutality', 'effort', 'end'), ('effort', 'end', 'consent'), ('end', 'consent', 'decree'), ('consent', 'decree', 'federal'), ('decree', 'federal', 'oversight')]"
"['umbrella', 'became', 'symbol', 'protest']",Seattle Met,2020-06-01 00:00:00,"['iconic', 'umbrella', 'bright', 'pink', 'crowd', 'faced', 'corner', 'cal', 'anderson', 'park', 'monday', 'comer']",https://www.seattlemet.com/news-and-city-life/2020/06/how-umbrellas-became-the-symbol-of-seattle-george-floyd-protests,0,"[('umbrella', 'became', 'symbol'), ('became', 'symbol', 'protest')]","[('iconic', 'umbrella', 'bright'), ('umbrella', 'bright', 'pink'), ('bright', 'pink', 'crowd'), ('pink', 'crowd', 'faced'), ('crowd', 'faced', 'corner'), ('faced', 'corner', 'cal'), ('corner', 'cal', 'anderson'), ('cal', 'anderson', 'park'), ('anderson', 'park', 'monday'), ('park', 'monday', 'comer')]"
"['prosecutor', 'man', 'shot', 'protester', 'capitol', 'hill', 'likely']",The Seattle Times,2020-06-01 00:00:00,"['nikolas', 'fernandez', 'immediately', 'surrendered', 'barricade', 'outside', 'east', 'precinct', 'recovered', '9', 'mm']",https://www.seattletimes.com/seattle-news/crime/prosecutors-say-man-who-shot-protester-on-capitol-hill-likely-provoked-the-incident/,0,"[('prosecutor', 'man', 'shot'), ('man', 'shot', 'protester'), ('shot', 'protester', 'capitol'), ('protester', 'capitol', 'hill'), ('capitol', 'hill', 'likely')]","[('nikolas', 'fernandez', 'immediately'), ('fernandez', 'immediately', 'surrendered'), ('immediately', 'surrendered', 'barricade'), ('surrendered', 'barricade', 'outside'), ('barricade', 'outside', 'east'), ('outside', 'east', 'precinct'), ('east', 'precinct', 'recovered'), ('precinct', 'recovered', '9'), ('recovered', '9', 'mm')]"
"['ross', 'would', 'defunding', 'actually', 'work']",MyNorthwest.com,2020-06-01 00:00:00,"['last', 'night', 'new', 'demand', 'one', 'george', 'floyd', 'protest', 'calling', 'defund', 'defund', 'chant', 'seem']",https://mynorthwest.com/1918444/ross-defund-seattle-police/?,0,"[('ross', 'would', 'defunding'), ('would', 'defunding', 'actually'), ('defunding', 'actually', 'work')]","[('last', 'night', 'new'), ('night', 'new', 'demand'), ('new', 'demand', 'one'), ('demand', 'one', 'george'), ('one', 'george', 'floyd'), ('george', 'floyd', 'protest'), ('floyd', 'protest', 'calling'), ('protest', 'calling', 'defund'), ('calling', 'defund', 'defund'), ('defund', 'defund', 'chant'), ('defund', 'chant', 'seem')]"
"['retired', 'captain', 'facebook', 'live']",KIRO-TV,2020-06-01 00:00:00,"['retired', 'st', 'louis', 'captain', 'shot', 'death', 'early', 'tuesday', 'retiring', '2007', 'became', 'chief', 'molene', 'acre']",https://www.kiro7.com/news/trending/retired-police-captain-killed-facebook-live-while-protecting-friends-pawn-shop/AI3DM5AH7FE25AKZ7A6WVLFVFY/,0,"[('retired', 'captain', 'facebook'), ('captain', 'facebook', 'live')]","[('retired', 'st', 'louis'), ('st', 'louis', 'captain'), ('louis', 'captain', 'shot'), ('captain', 'shot', 'death'), ('shot', 'death', 'early'), ('death', 'early', 'tuesday'), ('early', 'tuesday', 'retiring'), ('tuesday', 'retiring', '2007'), ('retiring', '2007', 'became'), ('2007', 'became', 'chief'), ('became', 'chief', 'molene'), ('chief', 'molene', 'acre')]"
"['south', 'florida', 'swat', 'team', 'step', 'chief', 'kneel', 'protester']",KIRO-TV,2020-06-01 00:00:00,"['ten', 'member', 'south', 'florida', 'swat', 'team', 'stepped', 'role', 'citing', 'several', 'grievance', 'included', 'hallandale', 'beach']",https://www.kiro7.com/news/trending/south-florida-swat-team-steps-down-after-police-chief-kneels-with-protesters/ZX4L42TO6RAY3KSV7AENLTXSAI/,0,"[('south', 'florida', 'swat'), ('florida', 'swat', 'team'), ('swat', 'team', 'step'), ('team', 'step', 'chief'), ('step', 'chief', 'kneel'), ('chief', 'kneel', 'protester')]","[('ten', 'member', 'south'), ('member', 'south', 'florida'), ('south', 'florida', 'swat'), ('florida', 'swat', 'team'), ('swat', 'team', 'stepped'), ('team', 'stepped', 'role'), ('stepped', 'role', 'citing'), ('role', 'citing', 'several'), ('citing', 'several', 'grievance'), ('several', 'grievance', 'included'), ('grievance', 'included', 'hallandale'), ('included', 'hallandale', 'beach')]"
"['report', 'armed', 'person', 'va', 'hospital', 'case', 'mistaken', 'identity']",KIRO-TV,2020-06-01 00:00:00,"['report', 'armed', 'person', 'va', 'hospital', 'tuesday', 'morning', 'case']",https://www.kiro7.com/news/local/reports-armed-person-va-hospital-seattle-case-mistaken-identity-police-say/KVTWFJXMIFFY3M6WPCR7U67PP4/,0,"[('report', 'armed', 'person'), ('armed', 'person', 'va'), ('person', 'va', 'hospital'), ('va', 'hospital', 'case'), ('hospital', 'case', 'mistaken'), ('case', 'mistaken', 'identity')]","[('report', 'armed', 'person'), ('armed', 'person', 'va'), ('person', 'va', 'hospital'), ('va', 'hospital', 'tuesday'), ('hospital', 'tuesday', 'morning'), ('tuesday', 'morning', 'case')]"
"['opinion', 'believe', 'seeing', 'choosing', 'violence']",MyNorthwest.com,2020-06-01 00:00:00,"['day', 'saw', 'city', 'council', 'member', 'question', 'use', 'tear', 'gas', 'mace', 'flash', 'bang', 'disperse', 'weekend', 'crowd', 'video', 'footage', 'clear', 'day', 'showed', 'u']",https://mynorthwest.com/1910611/opinion-seattle-police-side-with-violence/?,0,"[('opinion', 'believe', 'seeing'), ('believe', 'seeing', 'choosing'), ('seeing', 'choosing', 'violence')]","[('day', 'saw', 'city'), ('saw', 'city', 'council'), ('city', 'council', 'member'), ('council', 'member', 'question'), ('member', 'question', 'use'), ('question', 'use', 'tear'), ('use', 'tear', 'gas'), ('tear', 'gas', 'mace'), ('gas', 'mace', 'flash'), ('mace', 'flash', 'bang'), ('flash', 'bang', 'disperse'), ('bang', 'disperse', 'weekend'), ('disperse', 'weekend', 'crowd'), ('weekend', 'crowd', 'video'), ('crowd', 'video', 'footage'), ('video', 'footage', 'clear'), ('footage', 'clear', 'day'), ('clear', 'day', 'showed'), ('day', 'showed', 'u')]"
"['use', 'tear', 'gas', 'capitol', 'hill', 'protestors', 'allegedly', 'misuse', 'explosive', 'crowd', 'control', 'device', 'medic', 'tent']",South Seattle Emerald,2020-06-01 00:00:00,"['young', 'woman', 'reported', 'almost', 'lost', 'life', 'last', 'night', 'protest', 'capitol', 'hill', 'allegedly']",https://southseattleemerald.com/2020/06/08/police-use-tear-gas-on-capitol-hill-protestors-allegedly-misuse-explosive-crowd-control-devices-in-medic-tent/,0,"[('use', 'tear', 'gas'), ('tear', 'gas', 'capitol'), ('gas', 'capitol', 'hill'), ('capitol', 'hill', 'protestors'), ('hill', 'protestors', 'allegedly'), ('protestors', 'allegedly', 'misuse'), ('allegedly', 'misuse', 'explosive'), ('misuse', 'explosive', 'crowd'), ('explosive', 'crowd', 'control'), ('crowd', 'control', 'device'), ('control', 'device', 'medic'), ('device', 'medic', 'tent')]","[('young', 'woman', 'reported'), ('woman', 'reported', 'almost'), ('reported', 'almost', 'lost'), ('almost', 'lost', 'life'), ('lost', 'life', 'last'), ('life', 'last', 'night'), ('last', 'night', 'protest'), ('night', 'protest', 'capitol'), ('protest', 'capitol', 'hill'), ('capitol', 'hill', 'allegedly')]"
"['jared', 'campbell', 'deploying', 'pepper', 'spray']",The Stranger,2020-06-01 00:00:00,"['response', 'social', 'medium', 'furor', 'last', 'two', 'day', 'calling', 'firing', 'worse', 'jared', 'campbell', 'following']",https://www.thestranger.com/slog/2020/06/01/43815292/spd-officer-jared-campbell-was-not-deploying-pepper-spray,0,"[('jared', 'campbell', 'deploying'), ('campbell', 'deploying', 'pepper'), ('deploying', 'pepper', 'spray')]","[('response', 'social', 'medium'), ('social', 'medium', 'furor'), ('medium', 'furor', 'last'), ('furor', 'last', 'two'), ('last', 'two', 'day'), ('two', 'day', 'calling'), ('day', 'calling', 'firing'), ('calling', 'firing', 'worse'), ('firing', 'worse', 'jared'), ('worse', 'jared', 'campbell'), ('jared', 'campbell', 'following')]"
"['bellevue', 'suspends', 'use', 'neck', 'restraint']",KIRO-TV,2020-06-01 00:00:00,"['bellevue', 'chief', 'steve', 'mylett', 'announced', 'friday', 'would', 'prohibit', 'use', 'neck', 'restraint', 'circumstance', 'deadly', 'force']",https://www.kiro7.com/news/local/bellevue-police-department-suspends-use-neck-restraints/UQQG2LHIMNC7ZAP6KUZNRMKOVM/,0,"[('bellevue', 'suspends', 'use'), ('suspends', 'use', 'neck'), ('use', 'neck', 'restraint')]","[('bellevue', 'chief', 'steve'), ('chief', 'steve', 'mylett'), ('steve', 'mylett', 'announced'), ('mylett', 'announced', 'friday'), ('announced', 'friday', 'would'), ('friday', 'would', 'prohibit'), ('would', 'prohibit', 'use'), ('prohibit', 'use', 'neck'), ('use', 'neck', 'restraint'), ('neck', 'restraint', 'circumstance'), ('restraint', 'circumstance', 'deadly'), ('circumstance', 'deadly', 'force')]"
"['would', 'defunding', 'actually']",The Stranger,2020-06-01 00:00:00,"['would', 'defunding', 'actually', 'mean', 'matt', 'baume', 'jun', '7', '2020', '1', '25', 'pm', 'tweet']",https://www.thestranger.com/slog/2020/06/07/43858310/what-would-defunding-the-seattle-police-department-actually-mean,0,"[('would', 'defunding', 'actually')]","[('would', 'defunding', 'actually'), ('defunding', 'actually', 'mean'), ('actually', 'mean', 'matt'), ('mean', 'matt', 'baume'), ('matt', 'baume', 'jun'), ('baume', 'jun', '7'), ('jun', '7', '2020'), ('7', '2020', '1'), ('2020', '1', '25'), ('1', '25', 'pm'), ('25', 'pm', 'tweet')]"
"['arrest', 'made', 'facebook', 'live', 'killing', 'retired', 'st', 'louis']",KIRO-TV,2020-06-01 00:00:00,"['louis', 'metropolitan', 'robinson', 'cash', 'bond', 'set', '30', '000', 'david', 'dorn', 'jimmie', 'lee', 'robinson', 'arrested', 'connection', 'tuesday']",https://www.kiro7.com/news/trending/arrest-made-facebook-live-killing-retired-st-louis-police-captain-who-was-protecting-pawnshop/4NITAJ7GRNGH3OORUBQOJCDXJ4/,0,"[('arrest', 'made', 'facebook'), ('made', 'facebook', 'live'), ('facebook', 'live', 'killing'), ('live', 'killing', 'retired'), ('killing', 'retired', 'st'), ('retired', 'st', 'louis')]","[('louis', 'metropolitan', 'robinson'), ('metropolitan', 'robinson', 'cash'), ('robinson', 'cash', 'bond'), ('cash', 'bond', 'set'), ('bond', 'set', '30'), ('set', '30', '000'), ('30', '000', 'david'), ('000', 'david', 'dorn'), ('david', 'dorn', 'jimmie'), ('dorn', 'jimmie', 'lee'), ('jimmie', 'lee', 'robinson'), ('lee', 'robinson', 'arrested'), ('robinson', 'arrested', 'connection'), ('arrested', 'connection', 'tuesday')]"
"['area', 'protest', 'live', 'update', 'wednesday', 'june', '10']",The Seattle Times,2020-06-01 00:00:00,"['capitol', 'hill', 'protester', 'denizen', 'new', 'capitol', 'hill', 'autonomous', 'zone', 'spent', 'another', 'night', 'east', 'precinct', 'listening']",https://www.seattletimes.com/seattle-news/seattle-area-protests-live-updates-for-wednesday-june-10/,0,"[('area', 'protest', 'live'), ('protest', 'live', 'update'), ('live', 'update', 'wednesday'), ('update', 'wednesday', 'june'), ('wednesday', 'june', '10')]","[('capitol', 'hill', 'protester'), ('hill', 'protester', 'denizen'), ('protester', 'denizen', 'new'), ('denizen', 'new', 'capitol'), ('new', 'capitol', 'hill'), ('capitol', 'hill', 'autonomous'), ('hill', 'autonomous', 'zone'), ('autonomous', 'zone', 'spent'), ('zone', 'spent', 'another'), ('spent', 'another', 'night'), ('another', 'night', 'east'), ('night', 'east', 'precinct'), ('east', 'precinct', 'listening')]"
"['2', 'oklahoma', 'shot', 'critically', 'hurt', 'traffic', 'stop']",KIRO-TV,2020-06-01 00:00:00,"['found', 'david', 'anthony', 'ware', 'monday', 'morning', 'shot', 'ran', 'away', 'face', 'charge', 'intent', 'kill']",https://www.kiro7.com/news/trending/2-oklahoma-police-officers-shot-critically-hurt-during-traffic-stop-manhunt-underway/F2KNNELWLZGCFLOE7H37LVSNDY/,0,"[('2', 'oklahoma', 'shot'), ('oklahoma', 'shot', 'critically'), ('shot', 'critically', 'hurt'), ('critically', 'hurt', 'traffic'), ('hurt', 'traffic', 'stop')]","[('found', 'david', 'anthony'), ('david', 'anthony', 'ware'), ('anthony', 'ware', 'monday'), ('ware', 'monday', 'morning'), ('monday', 'morning', 'shot'), ('morning', 'shot', 'ran'), ('shot', 'ran', 'away'), ('ran', 'away', 'face'), ('away', 'face', 'charge'), ('face', 'charge', 'intent'), ('charge', 'intent', 'kill')]"
"['withdraws', 'lawsuit', 'challenging', 'king', 'county', 'inquest', 'killing']",South Seattle Emerald,2020-06-01 00:00:00,"['emerald', 'staff', 'city', 'dropped', 'lawsuit', 'challenging', 'king', 'county', 'reform', 'related', 'inquest', 'investigation', 'killing']",https://southseattleemerald.com/2020/06/09/seattle-withdraws-lawsuit-challenging-king-county-inquest-into-police-killings/,0,"[('withdraws', 'lawsuit', 'challenging'), ('lawsuit', 'challenging', 'king'), ('challenging', 'king', 'county'), ('king', 'county', 'inquest'), ('county', 'inquest', 'killing')]","[('emerald', 'staff', 'city'), ('staff', 'city', 'dropped'), ('city', 'dropped', 'lawsuit'), ('dropped', 'lawsuit', 'challenging'), ('lawsuit', 'challenging', 'king'), ('challenging', 'king', 'county'), ('king', 'county', 'reform'), ('county', 'reform', 'related'), ('reform', 'related', 'inquest'), ('related', 'inquest', 'investigation'), ('inquest', 'investigation', 'killing')]"
"['black', 'life', 'matter', 'group', 'meet', 'mayor', 'durkan', 'call', 'general', 'strike', 'march']",The Seattle Times,2020-06-01 00:00:00,"['black', 'life', 'matter', 'king', 'county', 'calling', 'statewide', 'general', 'strike', 'spend', '100', 'million', 'annually']",https://www.seattletimes.com/seattle-news/politics/black-lives-matter-group-in-seattle-meets-with-mayor-durkan-calls-for-general-strike-and-march/,0,"[('black', 'life', 'matter'), ('life', 'matter', 'group'), ('matter', 'group', 'meet'), ('group', 'meet', 'mayor'), ('meet', 'mayor', 'durkan'), ('mayor', 'durkan', 'call'), ('durkan', 'call', 'general'), ('call', 'general', 'strike'), ('general', 'strike', 'march')]","[('black', 'life', 'matter'), ('life', 'matter', 'king'), ('matter', 'king', 'county'), ('king', 'county', 'calling'), ('county', 'calling', 'statewide'), ('calling', 'statewide', 'general'), ('statewide', 'general', 'strike'), ('general', 'strike', 'spend'), ('strike', 'spend', '100'), ('spend', '100', 'million'), ('100', 'million', 'annually')]"
"['continue', 'use', 'flash', 'bang', 'grenade']",The Seattle Times,2020-06-01 00:00:00,"['use', 'crowd', 'control', 'tool', 'date', 'back', 'least', 'several', 'year', 'drawn', 'past', 'scrutiny', 'concern', 'civilian']",https://www.seattletimes.com/seattle-news/seattle-police-continue-to-use-flash-bang-grenades-during-protests-despite-recommendations/,0,"[('continue', 'use', 'flash'), ('use', 'flash', 'bang'), ('flash', 'bang', 'grenade')]","[('use', 'crowd', 'control'), ('crowd', 'control', 'tool'), ('control', 'tool', 'date'), ('tool', 'date', 'back'), ('date', 'back', 'least'), ('back', 'least', 'several'), ('least', 'several', 'year'), ('several', 'year', 'drawn'), ('year', 'drawn', 'past'), ('drawn', 'past', 'scrutiny'), ('past', 'scrutiny', 'concern'), ('scrutiny', 'concern', 'civilian')]"
"['viral', 'tiktok', 'video', 'stokes', 'interest', 'human', 'remains', 'investigation']",KING 5,2020-06-01 00:00:00,"['reason', 'believe', 'video', 'legitimate', 'continuing', 'investigation', 'victim', 'identified']",https://www.king5.com/article/news/local/tiktok-video-seattle-human-remains-investigation/281-1f3af118-f0cb-4f15-8cc8-cecda7b0ef7a,0,"[('viral', 'tiktok', 'video'), ('tiktok', 'video', 'stokes'), ('video', 'stokes', 'interest'), ('stokes', 'interest', 'human'), ('interest', 'human', 'remains'), ('human', 'remains', 'investigation')]","[('reason', 'believe', 'video'), ('believe', 'video', 'legitimate'), ('video', 'legitimate', 'continuing'), ('legitimate', 'continuing', 'investigation'), ('continuing', 'investigation', 'victim'), ('investigation', 'victim', 'identified')]"
